Date,mpob,icdx,sentiment,arima
2020-01-06,3064,10875,1,0.595380419
2020-01-07,3061.5,10745,0.5,0.5988022957
2020-01-08,3043.5,10745,0.5,0.5973821107
2020-01-09,3084.5,10895,0,0.5899030114
2020-01-10,3111,10895,0.7142857143,0.6072007478
2020-01-13,3093,10955,0.5,0.6164689602
2020-01-14,3033,10740,0.4,0.6086366439
2020-01-15,3014.5,10740,1,0.5848884805
2020-01-16,2985,10565,0.3333333333,0.5784990038
2020-01-17,2971.5,10565,1,0.5672054815
2020-01-20,2963,10565,0.5,0.5636466976
2020-01-21,2931.5,10535,0,0.5613714601
2020-01-22,2974,10535,,0.5488561389
2020-01-23,2991.5,10535,,0.5674295831
2020-01-24,2984,10535,0,0.5730140162
2020-01-28,2736,9735,0,0.5697388342
2020-01-29,2777.5,9835,0.6666666667,0.4696252913
2020-01-30,2689,9815,0,0.4938747625
2020-01-31,2680,9660,0,0.4568335709
2020-02-03,2658.5,9620,0,0.4575862426
2020-02-04,2696,9620,0,0.4525515636
2020-02-05,2790.5,9805,1,0.4659155389
2020-02-06,2873.5,9870,0,0.5047149873
2020-02-07,2885,9860,0.5,0.5347623766
2020-02-10,2859.5,9835,0,0.5367247403
2020-02-11,2774.5,9595,0.5,0.5246010348
2020-02-12,2703,9485,1,0.4894800313
2020-02-13,2694.5,9295,0.75,0.4628983589
2020-02-14,2683,9295,0,0.4627757516
2020-02-17,2709,9280,1,0.4595634212
2020-02-18,2708.5,9280,,0.471854489
2020-02-19,2694.5,9150,1,0.4710566614
2020-02-20,2649,9140,,0.4647902008
2020-02-21,2667,9140,1,0.4467643925
2020-02-24,2645,9065,0,0.4550180192
2020-02-25,2545,8730,,0.4460519508
2020-02-26,2509.5,8660,0.3333333333,0.4067304905
2020-02-27,2486.5,8700,1,0.3959804806
2020-02-28,2413.5,8605,0.5,0.3874323302
2020-03-02,2394.5,8540,0,0.3597854704
2020-03-03,2377.5,8405,,0.3559082225
2020-03-04,2432,8460,0.3333333333,0.3493978114
2020-03-05,2517,8705,1,0.3724710486
2020-03-06,2491,8685,0.6666666667,0.4061748498
2020-03-09,2274,8180,,0.3923912598
2020-03-10,2366.5,8130,0.5,0.304730082
2020-03-11,2345.5,8190,,0.348211198
2020-03-12,2323,8110,0.5,0.3362731449
2020-03-13,2307,8110,0,0.3303285624
2020-03-16,2280.5,8115,0,0.327063612
2020-03-17,2322.5,8345,0.25,0.313427619
2020-03-18,2300.5,8345,0.5,0.3325142445
2020-03-19,2264.5,8525,0,0.3225530225
2020-03-20,2311,8630,0,0.3089017026
2020-03-23,2316,8910,0,0.3287211841
2020-03-24,2370.5,9025,0,0.3285881076
2020-03-25,2429.5,9025,0,0.3512813278
2020-03-26,2423.5,9120,1,0.3733187823
2020-03-27,2445,9155,0.5,0.3680599112
2020-03-30,2482,9425,0,0.3768912285
2020-03-31,2392.5,9425,0.3333333333,0.3900547378
2020-04-01,2472.5,9455,0,0.3526019297
2020-04-02,2454,9455,1,0.3879993793
2020-04-03,2366,9415,0.5,0.3775474553
2020-04-06,2334.5,9345,1,0.3432794086
2020-04-07,2356.5,9345,0,0.3340221727
2020-04-08,2420,9415,0.6,0.3420657208
2020-04-09,2432,9340,0.5,0.368590008
2020-04-10,2355.5,9340,,0.3726124226
2020-04-13,2326,9115,0.3333333333,0.340957935
2020-04-14,2284.5,8985,0.4285714286,0.3305515317
2020-04-15,2295.5,8985,0,0.3140502844
2020-04-16,2290,8845,0.5,0.3207306299
2020-04-17,2291.5,8730,0.5,0.3193201969
2020-04-20,2308.5,8730,0.6666666667,0.3201436969
2020-04-21,2171,8465,0,0.3270856242
2020-04-22,2131,8375,0.25,0.2708750875
2020-04-23,2131.5,8355,0.5,0.2592829132
2020-04-24,2162,8200,0.5,0.2604394151
2020-04-27,2049,7955,0,0.2735536465
2020-04-28,2046.5,7930,,0.2290491457
2020-04-29,2058,7830,0,0.2310995212
2020-04-30,2096.5,7750,0,0.2351677593
2020-05-04,2068.5,7660,,0.250564045
2020-05-05,2037,7575,0.5,0.2398154098
2020-05-06,2025.5,7475,0,0.2271410436
2020-05-08,2036.5,7460,0,0.2231369142
2020-05-11,2036.5,7585,,0.2276365614
2020-05-12,2021.5,7410,0.25,0.2280948643
2020-05-13,2037,7410,0.5,0.2223253128
2020-05-14,2030.5,7410,1,0.228886398
2020-05-15,2081,7410,0.3333333333,0.2255333075
2020-05-18,2138.5,7485,0,0.2462032346
2020-05-19,2183,7570,0.6666666667,0.2678136616
2020-05-20,2182,7470,1,0.2836245399
2020-05-21,2191,7470,0.3333333333,0.2817680232
2020-05-22,2208,,,0.2844553023
2020-05-27,2254.5,7780,0,0.2904273326
2020-05-28,2273,7805,0.3333333333,0.3084661092
2020-05-29,2283,7805,1,0.3147200055
2020-06-01,2366,,,0.3179693048
2020-06-02,2374,,0.5,0.3506841022
2020-06-03,2389.5,,1,0.3506624084
2020-06-04,2389.5,,1,0.3567646174
2020-06-05,2379.5,,0.5,0.3558578402
2020-06-09,2413,,0,0.3508086162
2020-06-10,2404.5,,,0.3650351644
2020-06-11,2390,,1,0.3603945713
2020-06-12,2387,,0.5,0.3550231297
2020-06-15,2369,8150,0,0.3542261949
2020-06-16,2403.5,8225,0.5,0.3466246753
2020-06-17,2415,8210,0.5,0.3614948012
2020-06-18,2419.5,,0,0.3651347132
2020-06-19,2483,,,0.3666336163
2020-06-22,2486,,1,0.3920566343
2020-06-23,2502,8510,0,0.3906207288
2020-06-24,2515,8460,1,0.397093674
2020-06-25,2470,8290,0.5,0.4014825689
2020-06-26,2460.5,8335,0.6666666667,0.382228909
2020-06-29,2391,,,0.3801670575
2020-06-30,2392,,0,0.3522278086
2020-07-01,2396,,1,0.3550566399
2020-07-02,2420.5,,,0.3572703132
2020-07-03,2414,,,0.3672096971
2020-07-06,2422.5,,0.5,0.3645694731
2020-07-07,2423,,,0.3676829524
2020-07-08,2438,,1,0.3674321861
2020-07-09,2451.5,,0,0.3732243067
2020-07-10,2445.5,,,0.3783804725
